0.85000000	0.00000090	0.00000003
0.90000000	0.00000073	-0.00000003
0.95000000	0.00000024	0.00000011
1.00000000	-0.00000039	0.00000012
1.05000000	-0.00000091	0.00000024
1.10000000	-0.00000137	0.00000022
1.15000000	-0.00000187	0.00000016
1.20000000	-0.00000224	0.00000028
1.25000000	-0.00000246	0.00000029
1.30000000	-0.00000292	0.00000021
1.35000000	-0.00000319	0.00000024
1.40000000	-0.00000300	0.00000032
1.45000000	-0.00000282	0.00000035
1.50000000	-0.00000264	0.00000023
1.55000000	-0.00000251	0.00000024
1.60000000	-0.00000210	0.00000037
1.65000000	-0.00000174	0.00000019
1.70000000	-0.00000143	0.00000021
1.75000000	-0.00000093	0.00000021
1.80000000	-0.00000056	0.00000003
1.85000000	0.00000001	0.00000007
1.90000000	0.00000009	0.00000011
1.95000000	0.00000104	-0.00000003
2.00000000	0.00000114	-0.00000002
2.05000000	0.00000180	-0.00000011
2.10000000	0.00000221	-0.00000005
2.15000000	0.00000273	-0.00000008
2.20000000	0.00000323	-0.00000009
2.25000000	0.00000318	-0.00000007
2.30000000	0.00000344	-0.00000014
2.35000000	0.00000344	0.00000004
2.40000000	0.00000332	-0.00000006
2.45000000	0.00000319	-0.00000026
2.50000000	0.00000298	-0.00000011
2.55000000	0.00000276	-0.00000008
2.60000000	0.00000250	-0.00000007
2.65000000	0.00000204	-0.00000015
2.70000000	0.00000172	-0.00000004
2.75000000	0.00000103	-0.00000016
2.80000000	0.00000072	-0.00000004
2.85000000	0.00000018	0.00000015
2.90000000	-0.00000024	0.00000008
2.95000000	-0.00000084	0.00000013
3.00000000	-0.00000116	0.00000001
3.05000000	-0.00000163	0.00000022
3.10000000	-0.00000208	0.00000016
3.15000000	-0.00000251	0.00000024
3.20000000	-0.00000255	0.00000020
3.25000000	-0.00000296	0.00000035
3.30000000	-0.00000285	0.00000041
3.35000000	-0.00000291	0.00000030
3.40000000	-0.00000283	0.00000025
3.45000000	-0.00000256	0.00000024
3.50000000	-0.00000209	0.00000021
3.55000000	-0.00000179	0.00000018
3.60000000	-0.00000142	0.00000008
3.65000000	-0.00000098	0.00000011
3.70000000	-0.00000058	0.00000021
3.75000000	-0.00000004	-0.00000003
3.80000000	0.00000037	0.00000018
3.85000000	0.00000079	0.00000013
3.90000000	0.00000127	-0.00000006
3.95000000	0.00000168	-0.00000019
4.00000000	0.00000226	0.00000001
4.05000000	0.00000234	-0.00000022
4.10000000	0.00000294	-0.00000005
4.15000000	0.00000304	0.00000005
4.20000000	0.00000323	-0.00000003
4.25000000	0.00000330	-0.00000002
4.30000000	0.00000327	-0.00000021
4.35000000	0.00000321	-0.00000014
4.40000000	0.00000293	-0.00000003
4.45000000	0.00000272	-0.00000016
4.50000000	0.00000230	-0.00000006
4.55000000	0.00000205	-0.00000003
4.60000000	0.00000148	-0.00000002
4.65000000	0.00000114	0.00000003
4.70000000	0.00000070	-0.00000002
4.75000000	0.00000025	-0.00000009
4.80000000	-0.00000016	0.00000004
4.85000000	-0.00000070	0.00000005
4.90000000	-0.00000104	0.00000012
4.95000000	-0.00000154	0.00000018
5.00000000	-0.00000178	0.00000016
