-5.00000000	0.00000193	-0.00000019
-4.95000000	0.00000154	-0.00000007
-4.90000000	0.00000138	-0.00000001
-4.85000000	0.00000072	-0.00000001
-4.80000000	0.00000033	0.00000004
-4.75000000	-0.00000015	0.00000020
-4.70000000	-0.00000074	0.00000004
-4.65000000	-0.00000103	0.00000014
-4.60000000	-0.00000156	0.00000012
-4.55000000	-0.00000184	0.00000022
-4.50000000	-0.00000218	0.00000036
-4.45000000	-0.00000242	0.00000016
-4.40000000	-0.00000256	0.00000027
-4.35000000	-0.00000246	0.00000041
-4.30000000	-0.00000267	0.00000033
-4.25000000	-0.00000262	0.00000036
-4.20000000	-0.00000230	0.00000030
-4.15000000	-0.00000226	0.00000031
-4.10000000	-0.00000209	0.00000017
-4.05000000	-0.00000161	0.00000033
-4.00000000	-0.00000105	0.00000023
-3.95000000	-0.00000059	0.00000021
-3.90000000	0.00000007	0.00000015
-3.85000000	0.00000054	-0.00000011
-3.80000000	0.00000129	0.00000007
-3.75000000	0.00000178	-0.00000011
-3.70000000	0.00000203	0.00000004
-3.65000000	0.00000260	-0.00000006
-3.60000000	0.00000293	-0.00000011
-3.55000000	0.00000300	-0.00000021
-3.50000000	0.00000325	-0.00000003
-3.45000000	0.00000325	-0.00000012
-3.40000000	0.00000307	-0.00000030
-3.35000000	0.00000307	-0.00000013
-3.30000000	0.00000267	-0.00000017
-3.25000000	0.00000277	-0.00000018
-3.20000000	0.00000241	-0.00000005
-3.15000000	0.00000202	-0.00000003
-3.10000000	0.00000201	-0.00000009
-3.05000000	0.00000156	0.00000017
-3.00000000	0.00000121	-0.00000009
-2.95000000	0.00000062	0.00000006
-2.90000000	0.00000015	0.00000005
-2.85000000	-0.00000026	0.00000004
-2.80000000	-0.00000099	0.00000004
-2.75000000	-0.00000156	0.00000017
-2.70000000	-0.00000177	0.00000019
-2.65000000	-0.00000227	0.00000035
-2.60000000	-0.00000251	0.00000031
-2.55000000	-0.00000272	0.00000009
-2.50000000	-0.00000291	0.00000009
-2.45000000	-0.00000295	0.00000035
-2.40000000	-0.00000287	0.00000015
-2.35000000	-0.00000270	0.00000027
-2.30000000	-0.00000271	0.00000018
-2.25000000	-0.00000228	0.00000014
-2.20000000	-0.00000201	0.00000027
-2.15000000	-0.00000178	0.00000027
-2.10000000	-0.00000128	0.00000019
-2.05000000	-0.00000100	0.00000026
-2.00000000	-0.00000033	0.00000002
-1.95000000	0.00000028	0.00000009
-1.90000000	0.00000101	-0.00000011
-1.85000000	0.00000144	-0.00000011
-1.80000000	0.00000206	-0.00000014
-1.75000000	0.00000244	-0.00000004
-1.70000000	0.00000293	-0.00000019
-1.65000000	0.00000316	-0.00000011
-1.60000000	0.00000334	-0.00000024
-1.55000000	0.00000329	-0.00000030
-1.50000000	0.00000349	-0.00000025
-1.45000000	0.00000347	-0.00000004
-1.40000000	0.00000332	-0.00000022
-1.35000000	0.00000305	-0.00000002
-1.30000000	0.00000282	0.00000006
-1.25000000	0.00000264	-0.00000008
-1.20000000	0.00000229	-0.00000008
-1.15000000	0.00000194	-0.00000001
-1.10000000	0.00000146	-0.00000011
-1.05000000	0.00000102	-0.00000008
-1.00000000	0.00000043	0.00000008
-0.95000000	0.00000003	0.00000003
-0.90000000	-0.00000067	0.00000015
-0.85000000	-0.00000119	0.00000001
-0.80000000	-0.00000176	0.00000022
-0.75000000	-0.00000223	0.00000018
-0.70000000	-0.00000252	0.00000026
-0.65000000	-0.00000278	0.00000025
-0.60000000	-0.00000298	0.00000025
-0.55000000	-0.00000309	0.00000022
-0.50000000	-0.00000293	0.00000037
-0.45000000	-0.00000290	0.00000018
-0.40000000	-0.00000273	0.00000021
-0.35000000	-0.00000252	0.00000027
-0.30000000	-0.00000214	0.00000029
-0.25000000	-0.00000171	0.00000021
-0.20000000	-0.00000135	0.00000016
-0.15000000	-0.00000104	0.00000023
-0.10000000	-0.00000059	0.00000009
-0.05000000	-0.00000004	-0.00000002
0.00000000	0.00000064	-0.00000005
0.05000000	0.00000108	0.00000005
0.10000000	0.00000166	-0.00000011
0.15000000	0.00000218	-0.00000003
0.20000000	0.00000252	-0.00000013
0.25000000	0.00000286	-0.00000029
0.30000000	0.00000306	-0.00000010
0.35000000	0.00000336	-0.00000018
0.40000000	0.00000341	-0.00000014
0.45000000	0.00000334	-0.00000004
0.50000000	0.00000333	-0.00000021
0.55000000	0.00000319	-0.00000008
0.60000000	0.00000302	-0.00000009
0.65000000	0.00000258	0.00000006
0.70000000	0.00000225	-0.00000001
0.75000000	0.00000186	-0.00000016
0.80000000	0.00000154	-0.00000003
0.85000000	0.00000099	0.00000012
0.90000000	0.00000049	-0.00000008
0.95000000	0.00000009	0.00000009
1.00000000	-0.00000043	0.00000018
1.05000000	-0.00000073	0.00000014
1.10000000	-0.00000147	0.00000031
1.15000000	-0.00000180	0.00000022
1.20000000	-0.00000233	0.00000024
1.25000000	-0.00000282	0.00000035
1.30000000	-0.00000293	0.00000028
1.35000000	-0.00000317	0.00000020
1.40000000	-0.00000293	0.00000023
1.45000000	-0.00000291	0.00000027
1.50000000	-0.00000268	0.00000022
1.55000000	-0.00000249	0.00000034
1.60000000	-0.00000192	0.00000020
1.65000000	-0.00000188	0.00000030
1.70000000	-0.00000154	0.00000007
1.75000000	-0.00000112	0.00000015
1.80000000	-0.00000065	0.00000020
1.85000000	-0.00000013	0.00000012
1.90000000	0.00000040	0.00000011
1.95000000	0.00000076	-0.00000000
2.00000000	0.00000149	-0.00000010
2.05000000	0.00000193	-0.00000005
2.10000000	0.00000213	0.00000010
2.15000000	0.00000276	-0.00000006
2.20000000	0.00000315	-0.00000013
2.25000000	0.00000327	-0.00000022
2.30000000	0.00000342	-0.00000015
2.35000000	0.00000338	-0.00000014
2.40000000	0.00000347	-0.00000020
2.45000000	0.00000318	-0.00000003
2.50000000	0.00000310	-0.00000005
2.55000000	0.00000271	-0.00000014
2.60000000	0.00000242	-0.00000001
2.65000000	0.00000203	0.00000007
2.70000000	0.00000173	0.00000018
2.75000000	0.00000133	0.00000009
2.80000000	0.00000072	0.00000013
2.85000000	0.00000034	0.00000002
2.90000000	-0.00000017	0.00000008
2.95000000	-0.00000066	0.00000004
3.00000000	-0.00000141	0.00000021
3.05000000	-0.00000175	0.00000015
3.10000000	-0.00000211	0.00000032
3.15000000	-0.00000234	0.00000011
3.20000000	-0.00000272	0.00000010
3.25000000	-0.00000291	0.00000042
3.30000000	-0.00000285	0.00000020
3.35000000	-0.00000281	0.00000044
3.40000000	-0.00000258	0.00000035
3.45000000	-0.00000259	0.00000021
3.50000000	-0.00000222	0.00000018
3.55000000	-0.00000167	0.00000024
3.60000000	-0.00000146	-0.00000009
3.65000000	-0.00000111	0.00000015
3.70000000	-0.00000068	-0.00000003
3.75000000	-0.00000005	-0.00000005
3.80000000	0.00000030	-0.00000009
3.85000000	0.00000105	-0.00000010
3.90000000	0.00000149	-0.00000002
3.95000000	0.00000163	0.00000021
4.00000000	0.00000220	0.00000005
4.05000000	0.00000257	0.00000001
4.10000000	0.00000280	-0.00000013
4.15000000	0.00000286	-0.00000032
4.20000000	0.00000350	-0.00000012
4.25000000	0.00000329	-0.00000009
4.30000000	0.00000337	-0.00000019
4.35000000	0.00000336	-0.00000012
4.40000000	0.00000289	-0.00000027
4.45000000	0.00000286	-0.00000015
4.50000000	0.00000236	-0.00000005
4.55000000	0.00000193	-0.00000003
4.60000000	0.00000145	-0.00000000
4.65000000	0.00000105	0.00000020
4.70000000	0.00000081	0.00000004
4.75000000	0.00000030	0.00000014
4.80000000	-0.00000013	0.00000014
4.85000000	-0.00000066	0.00000005
4.90000000	-0.00000113	0.00000011
4.95000000	-0.00000155	0.00000012
5.00000000	-0.00000187	0.00000022
