-5.00000000	0.00000193	0.00000003
-4.95000000	0.00000148	-0.00000001
-4.90000000	0.00000100	0.00000017
-4.85000000	0.00000069	0.00000018
-4.80000000	0.00000023	0.00000006
-4.75000000	-0.00000034	-0.00000002
-4.70000000	-0.00000063	0.00000009
-4.65000000	-0.00000115	0.00000005
-4.60000000	-0.00000164	0.00000004
-4.55000000	-0.00000185	0.00000027
-4.50000000	-0.00000218	0.00000028
-4.45000000	-0.00000228	0.00000036
-4.40000000	-0.00000256	0.00000027
-4.35000000	-0.00000261	0.00000026
-4.30000000	-0.00000271	0.00000021
-4.25000000	-0.00000260	0.00000031
-4.20000000	-0.00000257	0.00000039
-4.15000000	-0.00000209	0.00000028
-4.10000000	-0.00000194	0.00000020
-4.05000000	-0.00000154	0.00000023
-4.00000000	-0.00000115	0.00000013
-3.95000000	-0.00000045	0.00000019
-3.90000000	0.00000010	-0.00000002
-3.85000000	0.00000072	-0.00000005
-3.80000000	0.00000131	-0.00000006
-3.75000000	0.00000179	-0.00000001
-3.70000000	0.00000214	-0.00000029
-3.65000000	0.00000237	-0.00000012
-3.60000000	0.00000292	-0.00000025
-3.55000000	0.00000313	-0.00000012
-3.50000000	0.00000299	-0.00000011
-3.45000000	0.00000311	-0.00000011
-3.40000000	0.00000318	-0.00000018
-3.35000000	0.00000302	-0.00000017
-3.30000000	0.00000293	-0.00000008
-3.25000000	0.00000276	0.00000013
-3.20000000	0.00000264	-0.00000014
-3.15000000	0.00000216	-0.00000014
-3.10000000	0.00000190	-0.00000006
-3.05000000	0.00000160	-0.00000002
-3.00000000	0.00000121	-0.00000020
-2.95000000	0.00000062	0.00000007
-2.90000000	0.00000015	0.00000012
-2.85000000	-0.00000020	-0.00000000
-2.80000000	-0.00000091	0.00000008
-2.75000000	-0.00000137	0.00000001
-2.70000000	-0.00000188	0.00000013
-2.65000000	-0.00000225	0.00000021
-2.60000000	-0.00000251	0.00000022
-2.55000000	-0.00000257	0.00000023
-2.50000000	-0.00000274	0.00000029
-2.45000000	-0.00000264	0.00000013
-2.40000000	-0.00000293	0.00000034
-2.35000000	-0.00000258	0.00000032
-2.30000000	-0.00000262	0.00000043
-2.25000000	-0.00000241	0.00000018
-2.20000000	-0.00000208	0.00000012
-2.15000000	-0.00000171	0.00000040
-2.10000000	-0.00000129	0.00000015
-2.05000000	-0.00000087	0.00000009
-2.00000000	-0.00000023	0.00000002
-1.95000000	0.00000038	0.00000023
-1.90000000	0.00000083	0.00000018
-1.85000000	0.00000133	-0.00000006
-1.80000000	0.00000183	-0.00000001
-1.75000000	0.00000231	-0.00000014
-1.70000000	0.00000305	-0.00000006
-1.65000000	0.00000305	-0.00000024
-1.60000000	0.00000333	-0.00000012
-1.55000000	0.00000344	-0.00000022
-1.50000000	0.00000346	-0.00000000
-1.45000000	0.00000321	-0.00000012
-1.40000000	0.00000332	-0.00000019
-1.35000000	0.00000289	-0.00000003
-1.30000000	0.00000282	-0.00000029
-1.25000000	0.00000250	-0.00000015
-1.20000000	0.00000215	-0.00000018
-1.15000000	0.00000192	-0.00000003
-1.10000000	0.00000152	-0.00000004
-1.05000000	0.00000108	0.00000002
-1.00000000	0.00000041	-0.00000013
-0.95000000	-0.00000019	-0.00000004
-0.90000000	-0.00000073	0.00000013
-0.85000000	-0.00000116	0.00000020
-0.80000000	-0.00000172	0.00000027
-0.75000000	-0.00000226	0.00000036
-0.70000000	-0.00000255	0.00000028
-0.65000000	-0.00000288	0.00000026
-0.60000000	-0.00000290	0.00000033
-0.55000000	-0.00000287	0.00000047
-0.50000000	-0.00000312	0.00000029
-0.45000000	-0.00000282	0.00000023
-0.40000000	-0.00000259	0.00000026
-0.35000000	-0.00000228	0.00000015
-0.30000000	-0.00000198	0.00000014
-0.25000000	-0.00000166	0.00000028
-0.20000000	-0.00000155	0.00000019
-0.15000000	-0.00000094	-0.00000002
-0.10000000	-0.00000042	0.00000007
-0.05000000	0.00000002	0.00000011
0.00000000	0.00000036	0.00000003
0.05000000	0.00000091	-0.00000004
0.10000000	0.00000160	0.00000000
0.15000000	0.00000218	-0.00000004
0.20000000	0.00000229	-0.00000029
0.25000000	0.00000288	0.00000004
0.30000000	0.00000307	0.00000002
0.35000000	0.00000339	-0.00000034
0.40000000	0.00000363	-0.00000033
0.45000000	0.00000336	-0.00000019
0.50000000	0.00000325	-0.00000024
