-5.00000000	0.00000191	-0.00000003
-4.95000000	0.00000167	-0.00000024
-4.90000000	0.00000115	-0.00000011
-4.85000000	0.00000056	-0.00000006
-4.80000000	0.00000017	-0.00000002
-4.75000000	-0.00000028	-0.00000001
-4.70000000	-0.00000063	0.00000018
-4.65000000	-0.00000108	0.00000008
-4.60000000	-0.00000160	0.00000014
-4.55000000	-0.00000192	0.00000020
-4.50000000	-0.00000220	0.00000018
-4.45000000	-0.00000240	0.00000026
-4.40000000	-0.00000262	0.00000019
-4.35000000	-0.00000259	0.00000027
-4.30000000	-0.00000273	0.00000024
-4.25000000	-0.00000246	0.00000046
-4.20000000	-0.00000243	0.00000011
-4.15000000	-0.00000217	0.00000018
-4.10000000	-0.00000210	0.00000032
-4.05000000	-0.00000154	0.00000014
-4.00000000	-0.00000115	0.00000026
-3.95000000	-0.00000059	0.00000002
-3.90000000	0.00000004	0.00000008
-3.85000000	0.00000059	0.00000004
-3.80000000	0.00000111	-0.00000024
-3.75000000	0.00000174	0.00000006
-3.70000000	0.00000214	-0.00000006
-3.65000000	0.00000260	-0.00000016
-3.60000000	0.00000293	-0.00000012
-3.55000000	0.00000313	-0.00000012
-3.50000000	0.00000318	0.00000012
-3.45000000	0.00000310	-0.00000002
-3.40000000	0.00000315	-0.00000024
-3.35000000	0.00000298	-0.00000008
-3.30000000	0.00000293	0.00000007
-3.25000000	0.00000273	0.00000001
-3.20000000	0.00000242	-0.00000020
-3.15000000	0.00000242	-0.00000011
-3.10000000	0.00000172	0.00000005
-3.05000000	0.00000136	0.00000012
-3.00000000	0.00000102	-0.00000027
-2.95000000	0.00000072	0.00000004
-2.90000000	0.00000028	0.00000005
-2.85000000	-0.00000044	-0.00000008
-2.80000000	-0.00000101	0.00000026
-2.75000000	-0.00000146	0.00000013
-2.70000000	-0.00000183	0.00000013
-2.65000000	-0.00000222	0.00000020
-2.60000000	-0.00000231	0.00000038
-2.55000000	-0.00000238	0.00000023
-2.50000000	-0.00000282	0.00000013
-2.45000000	-0.00000291	0.00000018
-2.40000000	-0.00000265	0.00000042
-2.35000000	-0.00000273	0.00000046
-2.30000000	-0.00000266	0.00000028
-2.25000000	-0.00000248	0.00000017
-2.20000000	-0.00000201	0.00000016
-2.15000000	-0.00000162	0.00000026
-2.10000000	-0.00000123	0.00000031
-2.05000000	-0.00000088	0.00000014
-2.00000000	-0.00000024	0.00000012
-1.95000000	0.00000023	0.00000011
-1.90000000	0.00000104	-0.00000005
-1.85000000	0.00000152	-0.00000004
-1.80000000	0.00000193	0.00000011
-1.75000000	0.00000246	-0.00000003
-1.70000000	0.00000286	-0.00000022
-1.65000000	0.00000302	-0.00000017
-1.60000000	0.00000328	-0.00000009
-1.55000000	0.00000353	-0.00000014
-1.50000000	0.00000332	0.00000001
-1.45000000	0.00000344	-0.00000021
-1.40000000	0.00000325	-0.00000022
-1.35000000	0.00000308	-0.00000022
-1.30000000	0.00000284	-0.00000013
-1.25000000	0.00000255	-0.00000012
-1.20000000	0.00000233	-0.00000010
-1.15000000	0.00000194	-0.00000015
-1.10000000	0.00000145	0.00000000
-1.05000000	0.00000090	-0.00000009
-1.00000000	0.00000055	0.00000008
-0.95000000	0.00000005	0.00000013
-0.90000000	-0.00000070	-0.00000000
-0.85000000	-0.00000108	0.00000032
-0.80000000	-0.00000161	0.00000016
-0.75000000	-0.00000228	0.00000018
-0.70000000	-0.00000255	0.00000023
-0.65000000	-0.00000278	0.00000028
-0.60000000	-0.00000299	0.00000033
-0.55000000	-0.00000286	0.00000022
-0.50000000	-0.00000288	0.00000031
